store_name,store_number,address,address2,city,state,zip_code,country,phone_number,latitude,longitude,store_hours,store_type,other_fields,coming_soon
Market Place Austin Bluffs,9421701,3670 Austin Bluffs Parkway,,Colorado Springs,CO,80918,USA,7192658229,38.8911708,-104.759272,"M, T, W, Th: 11:00 to 9:00<br/>F, Sa: 11:00 to 10:00<br/>Su: 12:00 to 8:00",,,
Troutman Parkway,9425901,100 W Troutman Pkwy,,Fort Collins,CO,80525-3037,USA,9702234851,40.529017,-105.0775045,"Mo, Tu, We, Su: 11am to 9pm. Fr, Sa: 11am to 10pm",,,
Center Place,9426001,4530 Center Place Dr Ste 336,,Greeley,CO,80634-3710,USA,9706738193,40.3941183,-104.7516384,"Mo, Tu, We, Th, Fr, Sa, Su: 11am to 9pm",,,
Clover Basin in Longmont,9425908,2345 Clover Basin Drive,,Longmont,CO,805037603,USA,7203787877,40.1431738,-105.1313368,"M, T, W, Th, Su: Noon to 9pm<br/>F, Sa: Noon to 10pm",,,
Black Diamond Marketplace,9425907,11169 E I25 Frontage Rd Ste B,,Firestone,CO,80504-5276,USA,3039905767,40.1628608,-104.9773803,"M, T, W, Th, Su: Noon to 9pm<br/>F, Sa: Noon to 10pm",,,
HighPointe Park,9431701,9645 Washington St Ste 140,,Thornton,CO,80229-2173,USA,7208726459,39.8718221,-104.9782794,"Mo, Tu, We, Th, Su: 11am to 10pm. Fr, Sa: 11am to 10:30pm",,,
G St. Gas Station,9436802,2104 G Street,,Merced,CA,95340,USA,2093498805,37.302831,-120.473064,,,,
Stockton Subway,9437101,5308 Pacific Avenue,,Stockton,CA,95207,USA,2099512524,37.9989377,-121.3137241,,,,
Santa Monica College,9152115,1900 Pico Blvd,,Santa Monica,CA,90405,USA,3104344654,34.0180525,-118.4718165,,,,
Dream Works,9152252,1000 Flower St,,Glendale,CA,91201-3007,USA,8186951112,34.1629905,-118.2935891,,,,
Folsom Premium Outlets,9147232,13000 Folsom Blvd 210,,Folsom,CA,95630-8002,USA,9163511448,38.6426808,-121.1895064,"Mo, Tu, We, Th, Fr, Sa: 10am to 8pm. Su: 10am to 6pm",,,
Weberstown Mall,9385202,4950 Pacific Ave,,Stockton,CA,95207-6307,USA,2094743466,37.9933909,-121.3120424,,,,
Stockton Subway,9405601,3201 W Benjamin Holt Dr  18,,Stockton,CA,95219-3741,USA,2099528873,38.0062349,-121.3551526,"Mo, Tu, We, Th, Fr: 7am to 10pm. Sa, Su: 8am to 9pm",,,
West Covina Fashion Plaza,9412801,603 Plaza Dr,,West Covina,CA,91790-2837,USA,6269607011,34.0698435,-117.9272576,,,,
Westfield Shopping Town,9427101,72840 Highway 111 Ste S339,,Palm Desert,CA,92260-3337,USA,7603464598,33.7216277,-116.3941345,,,,
Galleria at Roseville,9293502,1151 Galleria Blvd Spc 276,,Roseville,CA,95678-1945,USA,9168785418,38.7734419,-121.2692846,"Mo, Tu, We, Th, Fr, Sa: 10am to 9pm. Su: 11am to 7pm",,,
