store_name,store_number,address,address2,city,state,zip_code,country,phone_number,latitude,longitude,store_hours,store_type,other_fields,coming_soon
Dallas NorthPark Center,670547,"8687 North Central Expressway Suite 520, 
TX 75225",,Dallas,,,USA,+1 2142650136,32.868538,-96.773511,Monday: 10:00 / 18:00Tuesday: 10:00 / 18:00Wednesday: 10:00 / 18:00Thursday: 10:00 / 18:00Friday: 10:00 / 18:00Saturday: 10:00 / 18:00Sunday: 12:00 / 18:00,,,
Chicago Michigan,670548,"800 North Michigan Avenue,  IL 60611",,Chicago,,,USA,+1 3126643220,41.897048,-87.625165,Monday: 10:00 / 18:00Tuesday: 10:00 / 18:00Wednesday: 10:00 / 18:00Thursday: 10:00 / 18:00Friday: 10:00 / 18:00Saturday: 10:00 / 18:00Sunday: 12:00 / 17:00,,,
Carmel Plaza,670549,"#203A, 
Ocean & Mission, 
CA 93923",,Carmel,,,USA,+1 8316220518,36.554906,-121.920697,Monday: 10:00 / 18:00Tuesday: 10:00 / 18:00Wednesday: 10:00 / 18:00Thursday: 10:00 / 18:00Friday: 10:00 / 18:00Saturday: 10:00 / 18:00Sunday: 11:00 / 17:00,,,
Bal Harbour Shops,670550,"9700 Collins Avenue, Space # 142,  
FL 33154",,Bal Harbour,,,USA,+1 3058646247,25.888638,-80.124935,Monday: 10:00 / 21:00Tuesday: 10:00 / 21:00Wednesday: 10:00 / 21:00Thursday: 10:00 / 21:00Friday: 10:00 / 21:00Saturday: 10:00 / 21:00Sunday: 12:00 / 18:00,,,
Kaohsiung Star Place,670551,"1F, No.57, Wufu 3th Road, Qianjin District",,Kaohsiung,,,Taiwan,+886 72150188,22.621876,120.298281,Monday: 11:00 / 22:00Tuesday: 11:00 / 22:00Wednesday: 11:00 / 22:00Thursday: 11:00 / 22:00Friday: 11:00 / 22:30Saturday: 10:30 / 22:30Sunday: 10:30 / 22:00,,,
Taichung SKM,670552,"No.301, Sec. 3, Taiwan Blvd., Xitun District",,Taichung,,,Taiwan,+886 422512208,24.165326,120.643698,Monday: 11:00 / 22:00Tuesday: 11:00 / 22:00Wednesday: 11:00 / 22:00Thursday: 11:00 / 22:00Friday: 11:00 / 22:00Saturday: 10:30 / 22:30Sunday: 10:30 / 22:00,,,
Tainan SKM,670553,"SKM Department Store, 
No.658-G, Sec. 1, Ximen Rd., 
West Central District",,Tainan,,,Taiwan,+886 63030618,22.986751,120.199245,Monday: 11:00 / 22:00Tuesday: 11:00 / 22:00Wednesday: 11:00 / 22:00Thursday: 11:00 / 22:00Friday: 11:00 / 22:00Saturday: 11:00 / 22:00Sunday: 11:00 / 22:00,,,
Taipei SKM,670554,"1F, No. 9, Shong Shou Road, Xinyi District",,Taipei,,,Taiwan,+886 227239498,25.036378,121.566575,Monday: 11:00 / 21:30Tuesday: 11:00 / 21:30Wednesday: 11:00 / 21:30Thursday: 11:00 / 21:30Friday: 11:00 / 22:00Saturday: 11:00 / 22:00Sunday: 11:00 / 21:30,,,
Taipei Breeze Men's,670555,"GF, No.39, Sec. 1, Fuxing S. Rd., Songshan District",,Taipei,,,Taiwan,+886 287728268,25.046053,121.544161,Monday: 11:00 / 21:30Tuesday: 11:00 / 21:30Wednesday: 11:00 / 21:30Thursday: 11:00 / 22:00Friday: 11:00 / 22:00Saturday: 11:00 / 22:00Sunday: 11:00 / 21:30,,,
Taipei Regent Galleria,670556,"B1, No.3, Ln. 39, Sec. 2, Jhongshan N. Rd., Jhongshan District",,Taipei,,,Taiwan,+886 225115235,25.054294,121.524251,Monday: 10:00 / 21:00Tuesday: 10:00 / 21:00Wednesday: 10:00 / 21:00Thursday: 10:00 / 21:00Friday: 10:00 / 21:00Saturday: 10:00 / 21:00Sunday: 10:00 / 21:00,,,
Taipei Ever Rich New Downtown Gallery (New),670557,"No. 129, Jinzhuang Road, Neihu District",,Taipei,,,Taiwan,+886 225028899,25.064492,121.588092,Monday: 08:00 / 21:00Tuesday: 08:00 / 21:00Wednesday: 08:00 / 21:00Thursday: 08:00 / 21:00Friday: 08:00 / 21:00Saturday: 08:00 / 21:00Sunday: 08:00 / 21:00,,,
Taipei Taoyuan Airport Terminal 1 (North),670558,"Taoyuan International Airport, Terminal 1 North, 
No. 9, Hangzhan S. Rd, Dayuan Township, 
Taoyuan County 33758",,Taipei,,,Taiwan,+886 33983255,25.080939,121.236927,Monday: 06:00 / 23:00Tuesday: 06:00 / 23:00Wednesday: 06:00 / 23:00Thursday: 06:00 / 23:00Friday: 06:00 / 23:00Saturday: 06:00 / 23:00Sunday: 06:00 / 23:00,,,
Taipei Taoyuan Airport Terminal 1 (South),670559,"Taoyuan International Airport, Terminal 1 South, 
No. 9, Hangzhan S. Rd, Dayuan Township, 
Taoyuan County 33758",,Taipei,,,Taiwan,+886 33983266,25.079700,121.234185,Monday: 06:00 / 23:00Tuesday: 06:00 / 23:00Wednesday: 06:00 / 23:00Thursday: 06:00 / 23:00Friday: 06:00 / 23:00Saturday: 06:00 / 23:00Sunday: 06:00 / 23:00,,,
Taipei Taoyuan Airport Terminal 2 (North),670560,"Taoyuan International Airport, Terminal 2 North Wing, 
Shop No. 3003D, No. 9, Hangzhan S. Rd, Dayuan Township, 
Taoyuan County 33758",,Taipei,,,Taiwan,+886 33833133,25.078627,121.231916,Monday: 06:00 / 23:00Tuesday: 06:00 / 23:00Wednesday: 06:00 / 23:00Thursday: 06:00 / 23:00Friday: 06:00 / 23:00Saturday: 06:00 / 23:00Sunday: 06:00 / 23:00,,,
Taipei Taoyuan Airport Terminal 2 (South),670561,"Taoyuan International Airport, Terminal 2 South, 
No. 9, Hangzhan S. Rd, Dayuan Township, 
Taoyuan County 33758",,Taipei,,,Taiwan,+886 33983497,25.077416,121.232108,Monday: 06:00 / 23:00Tuesday: 06:00 / 23:00Wednesday: 06:00 / 23:00Thursday: 06:00 / 23:00Friday: 06:00 / 23:00Saturday: 06:00 / 23:00Sunday: 06:00 / 23:00,,,
Istanbul Istinye Park,670562,Istinye Park Avm No. 463,,Istanbul,,,Turkey,+90 2123356790,41.110214,29.031219,Monday: 10:00 / 22:00Tuesday: 10:00 / 22:00Wednesday: 10:00 / 22:00Thursday: 10:00 / 22:00Friday: 10:00 / 22:00Saturday: 10:00 / 22:00Sunday: 10:00 / 22:00,,,
Zürich Bahnhofstrasse,670563,"Bahnhofstrasse 25, 8001",,Zurich,,,Switzerland,+41 433448636,47.370452,8.538799,Monday: 09:30 / 18:30Tuesday: 09:30 / 18:30Wednesday: 09:30 / 18:30Thursday: 09:30 / 18:30Friday: 09:30 / 18:30Saturday: 10:00 / 17:00Sunday: CLOSEDClosed on all Zurich bank holidays.,,,
St. Moritz Serlas Seasonal,670564,"Via Serlas 22, Serletta Building, 7500",,St. Moritz,,,Switzerland,+41 818372914,46.497698,9.840561,"Monday: 09:30 / 19:00Tuesday: 09:30 / 19:00Wednesday: 09:30 / 19:00Thursday: 09:30 / 19:00Friday: 09:30 / 19:00Saturday: 09:30 / 19:00Sunday: 11:00 / 19:00In summer, until October 15th, closed from 12.30 to 13.30.",,,
Geneva Rue du Rhone,670565,"55 Rue Du Rhone, 1204",,Geneva,,,Switzerland,+ 41 223192720,46.203218,6.15295,Monday: 09:30 / 18:30Tuesday: 09:30 / 18:30Wednesday: 09:30 / 18:30Thursday: 09:30 / 18:30Friday: 09:30 / 18:30Saturday: 09:30 / 17:00Sunday: CLOSEDClosed on all bank holidays.,,,
Stockholm Birger Jarlsgatan,670566,"Birger Jarlsgatan 10, 114 34",,Stockholm,,,Sweden,+46 86116688,59.334293,18.074800,Monday: 10:00 / 18:00Tuesday: 10:00 / 18:00Wednesday: 10:00 / 18:00Thursday: 10:00 / 18:00Friday: 10:00 / 18:00Saturday: 11:00 / 17:00Sunday: CLOSED,,,
Puerto Banus Muelle de Ribera,670567,"Muelle De Ribera, Casa F, Local 20,
 29660, Marbella, Malaga",,Puerto Banus,,,Spain,+34 952929293,36.48642,-4.953775,"Monday: 11:00 / 19:00Tuesday: 11:00 / 19:00Wednesday: 11:00 / 19:00Thursday: 11:00 / 19:00Friday: 11:00 / 19:00Saturday: 11:00 / 19:00Sunday: closedSundays closed from November until April. In the same period closing time is 20.00, except November and February (closing at 19.00). In May closing at 21.00, in June at 22.00, in July and August closing at midnight.Closed on December 25th, January 1st and 6th.",,,
Singapore Airport Terminal 1,670568,"The Fashion Gallery, Changi Airport Terminal 1, 
#02-12, Departure/Transit Lounge Central, Singapore",,Singapore,,,Singapore,+65 931751,1.361238,103.990197,Monday: 06:00 / 00:30Tuesday: 06:00 / 00:30Wednesday: 06:00 / 00:30Thursday: 06:00 / 00:30Friday: 06:00 / 00:30Saturday: 06:00 / 00:30Sunday: 06:00 / 00:30,,,
Singapore Airport Terminal 3,670569,"Level 2, Departure Lounge (Near A Gates) 
Singapore Changi Airport 819663",,Singapore,,,Singapore,+65 425658,1.356277,103.98735,Monday: 06:00 / 01:00Tuesday: 06:00 / 01:00Wednesday: 06:00 / 01:00Thursday: 06:00 / 01:00Friday: 06:00 / 01:00Saturday: 06:00 / 01:00Sunday: 06:00 / 01:00,,,
Jeddah Khayat Center,670570,Khayat Center - Tahliah Street,,Jeddah,,,Saudi Arabia,+966 22832377,21.551039,39.155124,Monday: 10:00 / 22:00Tuesday: 10:00 / 22:00Wednesday: 10:00 / 22:00Thursday: 10:00 / 22:00Friday: 10:00 / 22:00Saturday: 10:00 / 22:00Sunday: 10:00 / 22:00,,,
Riyadh Centria Mall,670571,"Centria Mall, Olaya Street",,Riyadh,,,Saudi Arabia,+966 112885545,24.697166,46.683752,Monday: 08:00 / 22:30Tuesday: 08:00 / 22:30Wednesday: 08:00 / 22:30Thursday: 08:00 / 22:30Friday: 08:00 / 22:30Saturday: 08:00 / 22:30Sunday: 08:00 / 22:30,,,
Moscow Kutuzovskiy Prospekt,670572,"31 Kutuzovskiy Avenue, 121165",,Moscow,,,Russia,+7 4959333035,55.742766,37.543292,Monday: 11:00 / 22:00Tuesday: 11:00 / 22:00Wednesday: 11:00 / 22:00Thursday: 11:00 / 22:00Friday: 11:00 / 23:00Saturday: 11:00 / 23:00Sunday: 11:00 / 23:00,,,
Moscow Barvikha,670573,"Barvikha Luxury Village, 114, Building 2",,Moscow,,,Russia,+7 4952258862,55.760825,37.619734,Monday: 11:00 / 22:00Tuesday: 11:00 / 22:00Wednesday: 11:00 / 22:00Thursday: 11:00 / 22:00Friday: 11:00 / 23:00Saturday: 11:00 / 23:00Sunday: 11:00 / 23:00,,,
Moscow Tretjakovskiy Proezd,670574,"Tretjakovskiy Proezd, 3",,Moscow,,,Russia,+7 4959335930,55.758407,37.623437,Monday: 10:00 / 20:00Tuesday: 10:00 / 20:00Wednesday: 10:00 / 20:00Thursday: 10:00 / 20:00Friday: 10:00 / 20:00Saturday: 10:00 / 20:00Sunday: 10:00 / 20:00,,,
Doha Villaggio Mall,670575,"Villaggio Shopping Mall, Al Aziziyah",,Doha,,,Qatar,+974 44507354,25.260674,51.442206,Monday: 09:00 / 22:00Tuesday: 09:00 / 22:00Wednesday: 09:00 / 22:00Thursday: 09:00 / 23:00Friday: 09:00 / 23:00Saturday: 09:00 / 23:00Sunday: 09:00 / 22:00,,,
Warsaw Vitkac Dept. Store,670576,"Vitkac Department Store, Bracka 9, 00-501",,Warsaw,,,Poland,+48 223107315,52.230565,21.018864,Monday: 11:00 / 21:00Tuesday: 11:00 / 21:00Wednesday: 11:00 / 21:00Thursday: 11:00 / 21:00Friday: 11:00 / 21:00Saturday: 11:00 / 21:00Sunday: 11:00 / 18:00,,,
Mexico City El Palacio de Hierro Santa Fe,670577,"Avenida Vasco De Quiroga, 
#3800 Colonia Vista Hermosa Del. Cuajimalpa, 
D.f. Santa Fe",,Mexico City,,,Mexico,+52 5521674219,19.36108,-99.275724,Monday: 11:00 / 21:00Tuesday: 11:00 / 21:00Wednesday: 11:00 / 21:00Thursday: 11:00 / 21:00Friday: 11:00 / 21:00Saturday: 11:00 / 21:00Sunday: 11:00 / 21:00,,,
Kuala Lumpur Pavilion,670578,"Lot 2.30.00 Level 2, 
Pavilion Kuala Lumpur, 
168 Jalan Bintang, 55100",,Kuala Lumpur,,,Malaysia,+603 21437880,3.148444,101.714628,Monday: 10:00 / 22:00Tuesday: 10:00 / 22:00Wednesday: 10:00 / 22:00Thursday: 10:00 / 22:00Friday: 10:00 / 22:00Saturday: 10:00 / 22:00Sunday: 10:00 / 22:00,,,
Macau The Shoppes at Four Seasons,670579,"Shop 2842 & 2845, 
The Shoppes at Four Seasons",,Macau,,,Macau,+853 28818221,22.146638,113.562696,Monday: 10:00 / 22:30Tuesday:10:00 / 22:30Wednesday:10:00 / 22:30Thursday: 10:00 / 22:30Friday: 10:00 / 22:30Saturday: 10:00 / 22:30Sunday: 10:00 / 22:30No closing days.,,,
Macau Sands Cotai Central,670580,"Shop 1018, Sands Cotai Central, 
Taipa, Sands Cotai Central",,Macau,,,Macau,+853 28852911,22.145768,113.565094,Monday: 10:00 / 23:00Tuesday: 10:00 / 23:00Wednesday: 10:00 / 23:00Thursday: 10:00 / 23:00Friday: 10:00 / 00:00Saturday: 10:00 / 00:00Sunday: 10:00 / 23:00No closing days.,,,
Beirut Souks,670581,"Allenby Street, Beirut Souks",,Beirut,,,Lebanon,+961 1991111,33.898659,35.504739,Monday: 10:00 / 22:00Tuesday: 10:00 / 22:00Wednesday: 10:00 / 22:00Thursday: 10:00 / 22:00Friday: 10:00 / 22:00Saturday: 10:00 / 22:00Sunday: 10:00 / 22:00,,,
Kuwait Al Hamra Luxury Center,670582,"Al Hamra Luxury Center, Shuhada Street",,Kuwait City,,,Kuwait,+965 22270260,29.379060,47.993336,Monday: 10:00 / 22:00Tuesday: 10:00 / 22:00Wednesday: 10:00 / 22:00Thursday: 10:00 / 00:00Friday: 10:00 / 00:00Saturday: 10:00 / 22:00Sunday: 10:00 / 22:00,,,
Kuwait 360 Mall Women's,670583,"360 Mall Al Zahra Area 6, Ring Road",,Kuwait City,,,Kuwait,+965 2530 9666,29.268102,47.992932,Monday: 10:00 / 22:00Tuesday: 10:00 / 22:00Wednesday: 10:00 / 22:00Thursday: 10:00 / 22:00Friday: 10:00 / 22:00Saturday: 10:00 / 22:00Sunday: 10:00 / 22:00,,,
Busan Shinsegae Centum City,670584,"Shinsegae Department store Centum City 1F, 
35 Centumnam-daero, U-dong, Haeundae",,Busan,,,Korea (South),+82 517452273,35.168918,129.129736,"Monday: 10:30 / 20:00Tuesday: 10:30 / 20:00Wednesday: 10:30 / 20:00Thursday: 10:30 / 20:00Friday: 10:30 / 20:00Saturday: 10:30 / 20:00Sunday: 10:30 / 20:00Closed on: January 1st, Chinese New Year (variable), Korean Thanks giving day (variable) and Monthly Closing day (variable).",,,
Seoul Galleria Luxury Hall East,670585,"Galleria Luxury Hall East 2F, 
515 Apgujeong-dong, Gangnam-gu",,Seoul,,,Korea (South),+82 25152717,37.528111,127.041608,"Monday: 10:30 / 20:00Tuesday: 10:30 / 20:00Wednesday: 10:30 / 20:00Thursday: 10:30 / 20:00Friday: 10:30 / 20:00Saturday: 10:30 / 20:00Sunday: 10:30 / 20:00Closed on: January 1st, Chinese New Year (variable), Korean Thanks giving day (variable) and Monthly Closing day (variable).",,,
Seoul Hyundai Main,670586,"Hyundai Main Department Store 2F, 
429 Apgujeong-dong, Gangnam-gu",,Seoul,,,Korea (South),+82 234386100,37.527567,127.027366,"Monday: 10:30 / 20:00Tuesday: 10:30 / 20:00Wednesday: 10:30 / 20:00Thursday: 10:30 / 20:00Friday: 10:30 / 20:00Saturday: 10:30 / 20:00Sunday: 10:30 / 20:00Closed on: January 1st, Chinese New Year (variable), Korean Thanks giving day (variable) and Monthly Closing day (variable).",,,
Seoul Shinsegae Main,670587,"Shinsegae Main Department Store 1F, 
52-5 Chungmooro 1ga, Jung-Gu",,Seoul,,,Korea (South),+82 23101762,37.561111,126.981065,"Monday: 10:30 / 20:00Tuesday: 10:30 / 20:00Wednesday: 10:30 / 20:00Thursday: 10:30 / 20:00Friday: 10:30 / 20:00Saturday: 10:30 / 20:00Sunday: 10:30 / 20:00Closed on: January 1st, Chinese New Year (variable), Korean Thanks giving day (variable) and Monthly Closing day (variable).",,,
Seoul Shinsegae Gangnam,670588,"Shinsegae Gangnam Department Store 2F, 
176 Sinbanpo-ro, Banpo 4(sa)-dong, Seocho-gu",,Seoul,,,Korea (South),+82 25347088,37.505283,127.004177,"Monday: 10:30 / 20:00Tuesday: 10:30 / 20:00Wednesday: 10:30 / 20:00Thursday: 10:30 / 20:00Friday: 10:30 / 20:00Saturday: 10:30 / 20:00Sunday: 10:30 / 20:00Closed on: January 1st, Chinese New Year (variable), Korean Thanks giving day (variable) and Monthly Closing day (variable).",,,
Seoul Shinsegae Youngdeungpo,670589,"Shinsegae Yeongdeungpo Department Store 1F, 434-5, 
Yeongdeungpodong 4(sa)-ga, Yeongdeungpo-gu",,Seoul,,,Korea (South),+82 226391907,37.517381,126.905585,"Monday: 10:30 / 20:00Tuesday: 10:30 / 20:00Wednesday: 10:30 / 20:00Thursday: 10:30 / 20:00Friday: 10:30 / 20:00Saturday: 10:30 / 20:00Sunday: 10:30 / 20:00Closed on: January 1st, Chinese New Year (variable), Korean Thanks giving day (variable) and Monthly Closing day (variable).",,,
JR Kyoto Isetan,670590,"1F, Higashishiokojimachi, Shiokojikudaru, 
Karasumadouri, Shimogyo-ku, Kyoto-shi",,Kyoto,,,Japan,+81 753535857,34.987925,135.757898,Monday: 10:00 / 20:00Tuesday: 10:00 / 20:00Wednesday: 10:00 / 20:00Thursday: 10:00 / 20:00Friday: 10:00 / 20:00Saturday: 10:00 / 20:00Sunday: 10:00 / 20:00,,,
Kyoto Takashimaya,670591,"2F, 52, Shinmachi, Kawaramachinishiiru, 
Shijodouri, Shimogyo-ku, Kyoto-shi",,Kyoto,,,Japan,+81 752535468,35.003502,135.768366,Monday: 10:00 / 20:00Tuesday: 10:00 / 20:00Wednesday: 10:00 / 20:00Thursday: 10:00 / 20:00Friday: 10:00 / 20:00Saturday: 10:00 / 20:00Sunday: 10:00 / 20:00,,,
Abeno Kintetsu,670592,"Tower 1F, 1-1-43, Abenosuji, 
Abeno-ku, Osaka-shi",,Osaka,,,Japan,+81 666270112,34.645949,135.513634,Monday: 10:00 / 20:30Tuesday: 10:00 / 20:30Wednesday: 10:00 / 20:30Thursday: 10:00 / 20:30Friday: 10:00 / 20:30Saturday: 10:00 / 20:30Sunday: 10:00 / 20:30,,,
Shinsaibashi Daimaru,670593,"North Building 1F,1-7-1, 
Shinsaibashisuji, Chuo-ku, Osaka-shi",,Osaka,,,Japan,+81 661219770,34.674135,135.500902,Monday: 10:00 / 20:30Tuesday: 10:00 / 20:30Wednesday: 10:00 / 20:30Thursday: 10:00 / 20:30Friday: 10:00 / 20:30Saturday: 10:00 / 20:30Sunday: 10:00 / 20:30,,,
Osaka Takashimaya,670594,"South Zone 2F, 5-1-5, Nanba,
Chuo-ku, Osaka-shi",,Osaka,,,Japan,+81 666317521,34.664889,135.500981,Monday: 10:00 / 20:00Tuesday: 10:00 / 20:00Wednesday: 10:00 / 20:00Thursday: 10:00 / 20:00Friday: 10:00 / 20:00Saturday: 10:00 / 20:00Sunday: 10:00 / 20:00,,,
Umeda Hankyu,670595,"International Boutique 2F, 8-7, Kakudacho, 
Kita-ku, Osaka-shi",,Osaka,,,Japan,+81 663137355,34.702976,135.498590,Monday: 10:00 / 20:00Tuesday: 10:00 / 20:00Wednesday: 10:00 / 20:00Thursday: 10:00 / 20:00Friday: 10:00 / 21:00Saturday: 10:00 / 21:00Sunday: 10:00 / 20:00,,,
Umeda Hankyu Men's,670596,"HEP NAVIO 2F, 7-10, Kakudacho, 
Kita-ku, Osaka-shi",,Osaka,,,Japan,+81 661308507,34.703638,135.500128,Monday: 11:00 / 20:00Tuesday: 11:00 / 20:00Wednesday: 11:00 / 21:00Thursday: 11:00 / 21:00Friday: 11:00 / 21:00Saturday: 10:00 / 21:00Sunday: 10:00 / 20:00,,,
Umeda Daimaru,670597,"3F, 3-1-1, Umeda, Kita-ku, Osaka-shi",,Osaka,,,Japan,+81 664536781,34.701992,135.496372,Monday: 10:00 / 20:30Tuesday: 10:00 / 20:30Wednesday: 10:00 / 20:30Thursday: 10:00 / 20:30Friday: 10:00 / 21:00Saturday: 10:00 / 21:00Sunday: 10:00 / 20:30,,,
Ginza Mitsukoshi,670598,"4F, 4-6-16 Ginza,Chuou-ku",,Ginza,,,Japan,+81 335610770,35.671549,139.765719,Monday: 10:30 / 20:00Tuesday: 10:30 / 20:00Wednesday: 10:30 / 20:00Thursday: 10:30 / 20:00Friday: 10:30 / 20:00Saturday: 10:30 / 20:00Sunday: 10:30 / 20:00,,,
Ginza Mitsukoshi Leather Goods,670599,"1F, 4-6-16 Ginza,Chuou-ku",,Ginza,,,Japan,+81 335621111,35.671549,139.765719,Monday: 10:30 / 20:00Tuesday: 10:30 / 20:00Wednesday: 10:30 / 20:00Thursday: 10:30 / 20:00Friday: 10:30 / 20:00Saturday: 10:30 / 20:00Sunday: 10:30 / 20:00,,,
Ginza Mitsukoshi Men's,670600,"6F, 4-6-16 Ginza,Chuou-ku",,Ginza,,,Japan,+81 335610780,35.671549,139.765719,Monday: 10:30 / 20:00Tuesday: 10:30 / 20:00Wednesday: 10:30 / 20:00Thursday: 10:30 / 20:00Friday: 10:30 / 20:00Saturday: 10:30 / 20:00Sunday: 10:30 / 20:00,,,
Ikebukuro Seibu,670601,"6F, 1-28-1, Minamiikebukuro, Toshima-ku",,Ikebukuro,,,Japan,+81 359492862,35.728769,139.711661,Monday: 10:00 / 21:00Tuesday: 10:00 / 21:00Wednesday: 10:00 / 21:00Thursday: 10:00 / 21:00Friday: 10:00 / 21:00Saturday: 10:00 / 21:00Sunday: 10:00 / 20:00,,,
Ikebukuro Tobu,670602,"1F, 1-1-25, Nishiikebukuro, Toshima-ku",,Ikebukuro,,,Japan,+81 339816576,35.729920,139.710231,Monday: 10:00 / 21:00Tuesday: 10:00 / 21:00Wednesday: 10:00 / 21:00Thursday: 10:00 / 21:00Friday: 10:00 / 21:00Saturday: 10:00 / 21:00Sunday: 10:00 / 20:00,,,
Nihonbashi Mitsukoshi,670603,"3F, 1-4-1, Nihonbashi Muromachi, Chuo-ku",,Nihonbashi,,,Japan,+81 332815328,35.685835,139.773405,Monday: 10:30 / 19:30Tuesday: 10:30 / 19:30Wednesday: 10:30 / 19:30Thursday: 10:30 / 19:30Friday: 10:30 / 19:30Saturday: 10:30 / 19:30Sunday: 10:30 / 19:30,,,
Nihonbashi Takashimaya,670604,"2F, 2-4-1, Nihonbashi, Chuo-ku",,Nihonbashi,,,Japan,+81 332469768,35.680963,139.773501,Monday: 10:30 / 19:30Tuesday: 10:30 / 19:30Wednesday: 10:30 / 19:30Thursday: 10:30 / 19:30Friday: 10:30 / 19:30Saturday: 10:30 / 19:30Sunday: 10:30 / 19:30,,,
Omotesando,670605,"West Building 1F, 4-12-10, Jingumae, Shibuya-ku",,Omotesando,,,Japan,+81 357850511,35.667579,139.707982,Monday: 11:00 / 21:00Tuesday: 11:00 / 21:00Wednesday: 11:00 / 21:00Thursday: 11:00 / 21:00Friday: 11:00 / 21:00Saturday: 11:00 / 21:00Sunday: 11:00 / 20:00,,,
Urawa Isetan,670606,"4F, 1-15-1, Takasago, Urawa-ku, Saitama-shi",,Urawa,,,Japan,+81 488143465,35.859306,139.656212,Monday: 10:30 / 19:30Tuesday: 10:30 / 19:30Wednesday: 10:30 / 19:30Thursday: 10:30 / 19:30Friday: 10:30 / 19:30Saturday: 10:30 / 19:30Sunday: 10:30 / 19:30,,,
Shibuya Tokyu,670607,"1F, 2-24-1, Dougenzaka, Shibuya-ku",,Shibuya,,,Japan,+81 334773474,35.660847,139.696007,Monday: 10:00 / 21:00Tuesday: 10:00 / 21:00Wednesday: 10:00 / 21:00Thursday: 10:00 / 21:00Friday: 10:00 / 21:00Saturday: 10:00 / 21:00Sunday: 10:00 / 21:00,,,
Shinjuku Isetan,670608,"4F, 3-14-1, Shinjuku, Shinjuku-ku",,Shinjuku,,,Japan,+81 333565230,35.691893,139.704588,Monday: 10:30 / 20:00Tuesday: 10:30 / 20:00Wednesday: 10:30 / 20:00Thursday: 10:30 / 20:00Friday: 10:30 / 20:00Saturday: 10:30 / 20:00Sunday: 10:30 / 20:00,,,
Shinjuku Isetan Men's,670609,"Men's 3F, 3-14-1, Shinjuku, Shinjuku-ku",,Shinjuku,,,Japan,+81 359193150,35.692424,139.704696,Monday: 10:30 / 20:00Tuesday: 10:30 / 20:00Wednesday: 10:30 / 20:00Thursday: 10:30 / 20:00Friday: 10:30 / 20:00Saturday: 10:30 / 20:00Sunday: 10:30 / 20:00,,,
Shinjuku Isetan Leather Goods,670610,"1F, 3-14-1, Shinjuku, Shinjuku-ku",,Shinjuku,,,Japan,+81 333521111,35.691893,139.704588,Monday: 10:30 / 20:00Tuesday: 10:30 / 20:00Wednesday: 10:30 / 20:00Thursday: 10:30 / 20:00Friday: 10:30 / 20:00Saturday: 10:30 / 20:00Sunday: 10:30 / 20:00,,,
Shinjuku Odakyu,670611,"1F, 1-1-3, Nishishinjuku, Shinjuku-ku",,Shinjuku,,,Japan,+81 353217252,35.691442,139.699541,Monday: 10:00 / 20:30Tuesday:  10:00 / 20:30Wednesday:  10:00 / 20:30Thursday:  10:00 / 20:30Friday:  10:00 / 20:30Saturday:  10:00 / 20:30Sunday: 10:00 / 20:00,,,
Tokyo Hankyu Men's Leather Goods,670612,"1F, 2-5-1, Yurakucho, Chiyoda-ku",,Tokyo,,,Japan,+81 362525302,35.673405,139.762466,Monday: 12:00 / 20:00Tuesday:  12:00 / 20:00Wednesday:  12:00 / 21:00Thursday:  12:00 / 21:00Friday:  12:00 / 21:00Saturday:  11:00 / 21:00Sunday: 11:00 / 20:00,,,
Yokohama Sogo,670613,"B1, 2-18-1, Takashima, Nishi-ku, Yokohama-shi",,Yokohama,,,Japan,+81 454505687,35.465431,139.625021,Monday: 10:00 / 20:00Tuesday: 10:00 / 20:00Wednesday: 10:00 / 20:00Thursday: 10:00 / 20:00Friday: 10:00 / 20:00Saturday: 10:00 / 20:00Sunday: 10:00 / 20:00,,,
Yokohama Takashimaya,670614,"2F, 1-6-31, Minamisaiwai, Nishi-ku, Yokohama-shi",,Yokohama,,,Japan,+81 453206918,35.466074,139.620542,Monday: 10:00 / 20:00Tuesday: 10:00 / 20:00Wednesday: 10:00 / 20:00Thursday: 10:00 / 20:00Friday: 10:00 / 20:00Saturday: 10:00 / 20:00Sunday: 10:00 / 20:00,,,
Hakata Daimaru,670615,"South Building 2F, 1-4-1 Tenjin, Chuo-ku, 028-6101",,Fukuoka,,,Japan,+81 927627352,33.588960,130.401083,Monday: 10:00 / 20:00Tuesday: 10:00 / 20:00Wednesday: 10:00 / 20:00Thursday: 10:00 / 20:00Friday: 10:00 / 20:00Saturday: 10:00 / 20:00Sunday: 10:00 / 20:00,,,
Kokura Izutsuya,670616,"New Building 1F, 1-1 Senbamachi, 
Kokurakita-ku, Kitakyushu-shi",,Kytakyusyu,,,Japan,+81 935121390,33.884744,130.878068,Monday: 10:00 / 19:00Tuesday: 10:00 / 19:00Wednesday: 10:00 / 19:00Thursday: 10:00 / 19:00Friday: 10:00 / 20:00Saturday: 10:00 / 20:00Sunday: 10:00 / 19:00,,,
Takamatsu Mitsukoshi,670617,"South Building 1F, 1-1, 
Marugamemachi, Takamatsu-shi",,Takamatsu,,,Japan,+81 878213101,34.345877,134.050177,Monday: 10:00 / 19:30Tuesday: 10:00 / 19:30Wednesday: 10:00 / 19:30Thursday: 10:00 / 19:30Friday: 10:00 / 19:30Saturday: 10:00 / 19:30Sunday: 10:00 / 19:30,,,
