store_name,store_number,address,address2,city,state,zip_code,country,phone_number,latitude,longitude,store_hours,store_type,other_fields,coming_soon
"Cook Out , Rome",457,808 Martha Berry Blvd NE,,Rome,GA,30165,United States,,34.261469,-85.180502,"Monday 9:00 AM - 5:00 PM, Tuesday 9:00 AM - 5:00 PM, Wednesday 9:00 AM - 5:00 PM, Thursday 9:00 AM - 5:00 PM, Friday 9:00 AM - 5:00 PM, Saturday Closed, Sunday Closed",,,
"Cook Out , Chattanooga",426,5001 Brainerd Rd,,Chattanooga,TN,37421,United States,,35.017179,-85.205056,"Monday 9:00 AM - 5:00 PM, Tuesday 9:00 AM - 5:00 PM, Wednesday 9:00 AM - 5:00 PM, Thursday 9:00 AM - 5:00 PM, Friday 9:00 AM - 5:00 PM, Saturday Closed, Sunday Closed",,,
"Cook Out , Fort Oglethorpe",1731,920 Battlefield Pkwy,,Fort Oglethorpe,GA,30742,United States,,34.952837,-85.246235,"Monday 9:00 AM - 5:00 PM, Tuesday 9:00 AM - 5:00 PM, Wednesday 9:00 AM - 5:00 PM, Thursday 9:00 AM - 5:00 PM, Friday 9:00 AM - 5:00 PM, Saturday Closed, Sunday Closed",,,
"Cook Out , Hixson, TN",422,5390 TN-153,,Chattanooga,TN,37343,United States,,35.135998,-85.246395,"Monday 9:00 AM - 5:00 PM, Tuesday 9:00 AM - 5:00 PM, Wednesday 9:00 AM - 5:00 PM, Thursday 9:00 AM - 5:00 PM, Friday 9:00 AM - 5:00 PM, Saturday Closed, Sunday Closed",,,
"Cook Out , Cookeville, TN",416,869 S Jefferson Ave,,Cookeville,TN,38501,United States,,36.140792,-85.501274,"Monday 9:00 AM - 5:00 PM, Tuesday 9:00 AM - 5:00 PM, Wednesday 9:00 AM - 5:00 PM, Thursday 9:00 AM - 5:00 PM, Friday 9:00 AM - 5:00 PM, Saturday Closed, Sunday Closed",,,
"Jacksonville, AL COMING SOON",1452,402 S. Pelham,,Jacksonville,AL,36235,United States,,33.8115,-85.7608,"Monday 9:00 AM - 5:00 PM, Tuesday 9:00 AM - 5:00 PM, Wednesday 9:00 AM - 5:00 PM, Thursday 9:00 AM - 5:00 PM, Friday 9:00 AM - 5:00 PM, Saturday Closed, Sunday Closed",,,
"Cook Out Lebanon, TN COMING SOON",1454,107 Legends Drive,,Lenanon,TN,37087,United States,,36.188898,-86.293368,"Monday 9:00 AM - 5:00 PM, Tuesday 9:00 AM - 5:00 PM, Wednesday 9:00 AM - 5:00 PM, Thursday 9:00 AM - 5:00 PM, Friday 9:00 AM - 5:00 PM, Saturday Closed, Sunday Closed",,,
"Cook Out , Murfreesboro",405,2919 S Rutherford Blvd,,Murfreesboro,TN,37130,United States,,35.831479,-86.35127,"Monday 9:00 AM - 5:00 PM, Tuesday 9:00 AM - 5:00 PM, Wednesday 9:00 AM - 5:00 PM, Thursday 9:00 AM - 5:00 PM, Friday 9:00 AM - 5:00 PM, Saturday Closed, Sunday Closed",,,
"Cook Out , Murfreesboro 2",1780,1620 Memorial Blvd,,Murfreesboro,TN,37129,United States,,35.86486,-86.389058,"Monday 9:00 AM - 5:00 PM, Tuesday 9:00 AM - 5:00 PM, Wednesday 9:00 AM - 5:00 PM, Thursday 9:00 AM - 5:00 PM, Friday 9:00 AM - 5:00 PM, Saturday Closed, Sunday Closed",,,
"Cook Out , Bowling Green, KY",402,730 Campbell Ln,,Bowling Green,KY,42101,United States,,36.964286,-86.472449,"Monday 9:00 AM - 5:00 PM, Tuesday 9:00 AM - 5:00 PM, Wednesday 9:00 AM - 5:00 PM, Thursday 9:00 AM - 5:00 PM, Friday 9:00 AM - 5:00 PM, Saturday Closed, Sunday Closed",,,
