store_name,store_number,address,address2,city,state,zip_code,country,phone_number,latitude,longitude,store_hours,store_type,other_fields,coming_soon
Webster City IA Hotels - AmericInn Webster City Hotel,,411 Closz Dr.,,Webster City,IA,50595,United States,[515] 832.3999,,,,,,
Spencer IA Hotels - AmericInn Spencer Hotel,,1005 13th Street SW,,Spencer,IA,51301,United States,[712] 262.7525,,,,,,
Sioux City IA Hotels - AmericInn Sioux City Hotel & Suites,,4230 South Lewis Blvd.,,Sioux City,IA,51106,United States,[712] 255.1800,,,,,,
Sibley IA Hotels - AmericInn Sibley Hotel & Suites,,1726 Pierce Ave,,Sibley,IA,51249,United States,712-754-9000,,,,,,
AmericInn Hailey Idaho Hotel and Lodging,,51 Cobblestone Lane,,Hailey,ID,83333,United States,[208] 788.7950,,,,,,
Pella IA Hotels - AmericInn Pella Hotel & Suites,,910 W 16th Street,,Pella,IA,50219,United States,[641] 621.1421,,,,,,
Osage IA Hotels - AmericInn Osage Hotel & Suites,,2212 Highway 218,,Osage,IA,50461,United States,[641] 832.2200,,,,,,
Ottumwa IA Hotels - AmericInn Ottumwa Hotel,,222 West Second Street,,Ottumwa,IA,52501,United States,[641] 684.8222,,,,,,
Stuart IA Hotels - AmericInn Stuart Hotel & Suites,,420 SW 8th St.,,Stuart,IA,50250,United States,[515] 523.9000,,,,,,
Alexandria MN Hotels - AmericInn Alexandria Hotel & Suites,,4520 Highway 29 South,,Alexandria,MN,56308,United States,[320] 763.6808,,,,,,
Apple Valley MN Hotels - AmericInn Apple Valley Hotel & Suites,,15000 Glazier Avenue,,Apple Valley,MN,55124,United States,[952] 431.3800,,,,,,
Okoboji IA Hotels - AmericInn Okoboji Hotel & Suites,,1005 Brooks Park Drive,,Okoboji,IA,51355,United States,[712] 332.9000,,,,,,
Mount Pleasant IA Hotels - AmericInn Mount Pleasant Hotel & Suites,,1100 N Grand Ave,,Mount Pleasant,IA,52641,United States,319.385.2004,,,,,,
Johnston IA Hotels - AmericInn Johnston Hotel & Suites,,5050 Merle Hay Road,,Johnston,IA,50131,United States,[515] 270.1111,,,,,,
Muscatine IA Hotels - AmericInn Muscatine Hotel & Suites,,3115 Hwy 61 North,,Muscatine,IA,52761,United States,[563] 263.0880,,,,,,
Hampton IA Hotels - AmericInn Hampton Hotel & Suites,,702 Central Ave. West,,Hampton,IA,50441,United States,[641] 456.5559,,,,,,
Newton IA Hotels - AmericInn Newton Hotel & Suites,,4401 S 22nd Avenue E,,Newton,IA,50208,United States,[641] 791.1160,,,,,,
Grundy Center IA Hotels - AmericInn Grundy Center Hotel & Suites,,2101 Commerce Drive,,Grundy Center,IA,50638,United States,[319] 824.5272,,,,,,
Grimes IA Hotels - AmericInn Grimes Hotel & Suites,,251 Gateway Circle,,Grimes,IA,50111,United States,[515] 986.9900,,,,,,
Humboldt Hotels - AmericInn Humboldt Hotel,,307 13th Street North,,Humboldt,IA,50548,United States,515.604.5000,,,,,,
DeWitt IA Hotels - AmericInn DeWitt Hotel & Suites,,2520 12th Street Court,,DeWitt,IA,52742,United States,563.659.5500,,,,,,
